0.7101849056320707,0.574836350385667,0.9464192094792073,0.039405954311386604,0.4864098780914311,0.4457367367074283,0.6008140654988429,0.550376169584217,0.6580583901495688,0.9744965039734514,6.465939388486133
0.35625029673016806,0.13619253389673736,0.6074814346030327,0.9678613587724542,0.9577601015152503,0.9564654926139553,0.8489499734859746,0.09680449026535276,0.3709693322851644,0.2620576723220621,6.678024395933322
0.7840774822904888,0.009231772349260536,0.8087736458178644,0.16559722400679533,0.09340002888404408,0.5903294413910882,0.9471566138938478,0.3525301310482255,0.5697332656335455,0.987553287784142,4.451697111024574
0.36546629298342326,0.3359469223498933,0.4133804877548868,0.4538907613519919,0.2730592802213989,0.9723300179905568,0.7982397436021529,0.10484486077360433,0.9525944212075671,0.545613050676935,4.217792205053772
0.1732215015315487,0.6137418293715882,0.5680799380469259,0.45491032084995053,0.18959532980866056,0.3323071172856674,0.12330980698834149,0.6027854904929627,0.02559357936621165,0.536693424891393,4.659552785459374
0.6781250784576026,0.5314741585722758,0.779982046151748,0.6793372014523019,0.2400088267353323,0.1654038845730098,0.9499846312346308,0.4648486801924734,0.6327295636483228,0.31219889294401393,5.623396220162614
0.35383775762868575,0.944816482056446,0.23444257865170992,0.19088035186690788,0.6020331949813815,0.5570344284768556,0.593932205173588,0.7527609831115419,0.4773781346476882,0.5594593615808806,7.745082657206273
0.21935776820463992,0.8923607413147788,0.29422442690631245,0.7857797778700744,0.7804000643835558,0.15833336741295634,0.42980373846639464,0.05176758584871599,0.9174804836670649,0.6562104511199066,4.944987766488825
0.17815120932599882,0.9094355771151895,0.2464066057249833,0.9005122826617049,0.13070389457118314,0.45220345286338093,0.8939689483748245,0.9000004655461863,0.1156846820208638,0.626246114863632,5.820293603935885
0.39473455691401227,0.9427443030208462,0.5891638134465607,0.051109676478256594,0.36203286911574206,0.3210187093699124,0.6383107713985136,0.2731723202627616,0.41512577645231097,0.5337688949499849,7.536434411924856
0.8983091849066257,0.4481721908789924,0.011409303382342029,0.4219286858925443,0.13464783354796606,0.6512267941091774,0.050190124468498354,0.7741874285984561,0.7466800904842843,0.0561357219676798,6.571323475394381
0.6962444292761897,0.3967973717900123,0.8991063201459554,0.7150807876771771,0.18820869994702982,0.30491606475054833,0.25762288031455316,0.4791967957677358,0.7736226911215469,0.8990298828320851,6.156969919319222
0.2791312201185566,0.17955322390897055,0.5627652558924392,0.2430540826803267,0.9287876089255066,0.6856797812678169,0.5332245265120554,0.06694843970801267,0.326896364405442,0.7177045438482816,4.465697299168693
0.9723927899692356,0.1157210259638356,0.15296770566042484,0.9863777326605935,0.6964448745366538,0.8756283545024679,0.7856521728417231,0.3829007994628951,0.7761357196846923,0.8005958086909245,3.643790905491114
0.6080972111394235,0.21413355195492978,0.5766658147027331,0.657342272059365,0.43323344271511177,0.14588830702777233,0.8102399775715718,0.7977108058849922,0.3574885865103208,0.7758873887776055,5.036663041071921
